HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	DDP1	DDP2	DDP3	DDP4	DDN1	DDN2	DDN3	DDN4	DDM1	DDM2	DDM3	DDM4	age	gender	accuracy	country
5	3	5	2	4	4	4	5	4	2	4	2	4	5	4	0	3	3	5	5	5	4	14	1	61	US
4	2	4	2	2	4	1	5	3	3	5	2	4	5	5	5	2	2	4	5	4	2	26	1	97	CA
5	3	4	2	2	4	4	2	1	4	0	2	5	5	4	2	5	3	3	4	5	4	29	1	95	US
5	4	3	1	2	3	2	4	3	2	2	2	2	4	2	1	2	2	4	3	4	0	25	1	99	US
4	2	3	1	3	5	4	0	5	1	4	3	2	4	4	4	2	1	4	3	3	3	16	2	69	GB
2	2	5	0	2	5	4	3	4	4	5	3	5	3	3	2	4	3	4	5	5	4	15	1	99	SE
5	4	4	2	1	5	5	2	4	5	1	4	2	5	5	3	5	1	1	4	2	2	17	1	85	US
5	2	4	1	0	4	2	5	4	2	1	4	4	1	4	4	1	1	1	4	2	4	34	1	88	AU
4	5	3	1	3	5	2	1	2	2	5	3	2	3	2	2	4	1	3	5	4	0	34	2	94	GB
2	2	4	1	1	1	1	2	5	2	5	3	3	5	3	2	4	1	2	2	4	1	22	2	47	US
5	2	4	3	1	5	3	5	4	2	2	1	4	4	4	3	2	2	1	3	4	3	15	1	91	GB
1	3	4	3	3	5	2	2	4	2	3	4	2	4	3	3	5	4	2	4	4	1	20	2	81	US
5	4	4	4	4	5	5	5	5	2	5	4	3	5	4	3	3	2	4	5	4	4	20	1	86	US
5	0	4	4	3	5	4	1	4	4	2	4	4	3	4	5	5	4	2	5	2	2	19	1	92	DE
4	1	2	2	1	5	5	4	3	2	3	2	2	4	1	2	4	2	3	4	2	3	28	1	79	US
2	2	4	4	3	5	3	3	4	4	2	4	4	1	5	5	4	4	3	4	4	4	42	1	91	US
3	1	2	4	2	5	4	3	4	1	3	2	5	5	1	2	2	2	2	1	4	1	29	1	69	PL
0	5	5	2	3	3	5	4	4	2	4	4	4	5	5	3	4	5	5	5	5	5	37	1	92	AU
2	2	2	4	2	4	3	5	5	2	2	2	5	5	2	3	3	2	4	4	4	4	29	2	47	US
5	4	5	2	2	2	5	4	4	4	2	2	4	3	3	4	3	2	1	1	4	1	72	2	72	US
5	4	5	2	1	4	4	3	5	1	3	4	4	2	4	3	4	1	1	2	5	4	22	1	45	US
2	3	4	2	3	4	4	3	5	2	1	1	3	2	3	1	2	2	4	3	2	1	22	1	80	US
3	3	5	2	3	3	4	3	4	1	0	4	5	5	3	3	5	2	5	5	5	5	15	2	71	US
5	3	4	1	3	1	5	4	5	1	2	1	3	4	4	2	5	2	2	4	4	4	17	2	79	US
4	3	2	4	3	4	4	2	4	4	2	3	3	3	5	4	5	3	3	5	1	2	59	1	80	US
4	4	4	1	5	4	0	1	1	5	1	1	1	2	1	1	1	2	1	2	2	1	15	1	84	US
3	4	3	1	2	4	2	1	5	1	4	2	2	3	1	2	2	1	1	4	1	2	33	1	68	US
3	5	2	1	4	5	5	4	3	4	2	1	1	4	5	3	2	2	3	4	2	2	24	2	76	US
4	1	3	2	5	4	1	4	4	4	1	2	3	5	5	5	5	4	3	4	1	2	33	1	98	US
3	0	5	5	5	5	5	3	5	5	4	3	5	5	5	5	5	5	4	4	4	5	23	1	68	US
4	1	0	5	5	5	3	1	2	2	1	1	2	3	3	5	3	2	1	4	2	1	30	2	95	SE
4	1	2	4	2	4	2	1	2	1	1	2	1	1	4	2	1	3	2	4	1	2	34	1	90	GB
4	2	3	4	3	5	2	3	5	2	2	2	4	4	4	2	2	3	5	3	3	3	21	2	96	US
5	5	4	2	4	4	5	4	5	1	4	3	2	5	5	4	2	4	5	4	4	4	31	2	56	GB
3	3	2	3	1	4	4	1	2	1	2	2	1	2	3	2	1	2	2	4	1	2	13	1	72	US
4	4	4	2	4	4	3	4	5	1	2	1	4	2	1	2	1	2	2	4	1	1	20	1	87	US
4	4	2	2	3	0	4	5	4	3	1	2	4	4	5	5	5	4	5	4	5	3	24	1	99	US
5	3	2	2	1	5	4	5	4	1	4	2	1	0	5	5	4	2	4	5	2	3	27	2	78	GB
5	3	2	3	3	5	2	0	3	3	5	5	2	4	5	5	5	4	4	4	4	3	26	2	92	US
4	4	5	2	4	5	5	3	5	4	5	3	4	5	0	4	3	3	4	5	5	5	21	1	81	US
5	5	4	2	4	3	3	4	4	2	2	4	5	5	5	2	1	2	4	3	3	4	18	2	87	SE
1	5	2	2	1	3	4	2	2	1	1	1	2	4	1	1	1	1	4	4	3	2	30	1	61	US
3	1	2	1	2	1	1	3	4	2	1	1	1	1	4	1	1	2	1	1	1	1	33	2	87	US
4	5	4	2	5	3	2	5	4	2	4	2	4	3	4	2	4	4	4	5	2	0	15	1	88	US
1	2	4	2	4	2	4	2	5	1	0	4	5	2	2	2	2	2	1	3	2	2	14	1	52	US
4	2	5	3	4	5	4	4	4	4	5	4	5	4	5	5	4	4	2	4	5	3	13	2	95	US
2	1	1	1	2	2	2	2	1	1	1	2	4	3	3	1	2	1	2	4	4	1	17	1	88	US
5	4	2	4	4	5	5	2	5	4	3	3	5	5	5	4	4	3	3	5	4	4	15	3	92	US
5	1	5	4	5	5	2	5	4	5	1	2	3	2	5	4	4	4	4	3	4	2	61	3	89	US
2	2	2	2	1	4	2	1	0	2	1	1	1	2	4	1	2	1	1	1	1	1	18	2	92	GB
5	1	1	4	3	4	2	4	4	1	2	2	2	5	5	2	4	4	5	4	5	2	25	2	99	CA
5	4	2	4	2	4	2	4	4	4	5	5	4	5	4	2	3	4	4	4	3	2	14	1	79	US
5	3	1	3	5	5	2	5	2	1	2	1	5	4	4	3	5	5	5	4	2	3	51	1	85	US
4	2	4	4	4	4	4	3	4	1	1	1	3	3	4	2	3	2	1	1	2	1	26	1	92	US
4	2	3	3	3	5	4	4	4	3	1	1	1	4	4	5	3	2	2	2	2	3	13	3	81	US
4	3	4	4	4	4	4	1	5	2	1	5	5	4	5	4	2	2	3	4	3	5	68	1	50	US
1	4	4	1	2	4	5	2	4	2	4	3	5	5	1	1	1	1	3	4	3	4	13	1	92	US
5	4	3	5	2	4	4	3	4	4	2	1	5	3	4	2	4	3	4	5	3	1	26	2	72	US
5	1	2	2	5	5	2	4	1	4	4	1	1	2	5	5	2	2	3	4	2	1	24	2	64	GB
4	5	4	3	2	4	4	3	5	0	1	3	2	5	4	4	3	2	4	1	3	1	16	2	68	US
5	5	4	2	4	5	2	1	5	4	5	2	4	5	5	4	4	3	1	5	3	2	22	1	63	US
3	2	4	3	5	4	3	4	5	1	2	1	4	4	4	4	5	4	4	5	3	4	22	2	72	IN
2	5	4	2	3	3	5	2	0	3	2	4	4	4	4	4	3	1	1	4	2	2	13	1	88	US
5	4	1	4	5	5	4	4	5	3	3	5	4	5	5	4	5	2	5	5	4	5	19	1	76	US
4	4	2	4	5	5	2	2	4	3	5	1	2	4	5	5	5	4	3	5	5	1	17	1	77	GB
5	3	3	3	5	5	3	5	5	3	4	4	5	5	5	3	4	5	5	5	5	4	25	3	87	AU
2	3	4	2	1	4	2	3	3	3	4	4	2	2	3	0	4	4	5	4	4	5	13	2	97	GB
5	3	4	2	4	3	4	3	4	5	1	2	1	4	3	2	4	2	3	5	1	2	20	1	75	US
4	1	1	2	3	3	2	2	3	1	3	2	4	4	5	4	5	2	4	5	2	0	18	1	76	US
3	2	1	2	2	2	1	4	1	4	4	3	1	5	5	2	4	2	0	2	4	1	53	1	61	US
5	5	5	5	3	5	5	5	5	4	5	2	2	5	4	4	4	2	4	4	0	2	25	2	62	US
3	4	5	2	2	5	4	2	3	1	2	1	1	4	2	3	4	2	1	4	1	3	17	1	96	US
4	2	4	4	2	5	4	4	3	1	4	2	5	3	3	4	2	4	4	4	5	3	24	1	86	CA
4	4	5	2	2	2	4	2	5	5	5	5	5	5	5	3	2	4	4	5	5	4	18	1	85	US
2	4	4	5	2	5	4	4	5	1	2	2	5	4	2	1	1	1	2	4	5	3	39	2	100	US
1	5	4	5	4	4	4	2	4	5	4	5	5	5	5	5	2	4	4	5	5	4	53	2	78	US
5	2	4	2	2	4	3	5	3	1	4	4	3	4	4	4	4	2	5	4	4	2	40	1	81	US
3	2	1	2	3	5	2	5	4	4	4	5	5	4	4	3	3	4	4	5	4	5	13	2	71	US
3	5	2	2	2	5	4	4	2	1	3	2	2	4	4	3	2	0	2	4	5	1	23	1	76	GB
5	4	2	5	5	5	3	2	3	4	2	1	2	3	5	5	3	3	2	5	2	3	15	2	97	GB
4	4	4	2	0	2	4	2	4	1	3	3	4	4	2	2	3	1	2	3	2	2	44	2	47	US
2	1	2	2	2	4	2	1	5	2	1	2	2	3	2	1	1	2	4	5	4	4	17	2	90	US
5	4	4	4	5	4	3	5	3	1	4	2	2	4	5	5	4	4	2	4	4	1	44	1	94	SE
4	4	2	3	4	2	3	1	4	1	2	1	2	2	3	1	2	1	1	5	1	3	22	1	56	US
4	2	4	2	5	5	3	4	4	2	3	2	3	4	4	4	5	2	4	2	4	4	20	2	83	US
2	5	4	3	1	2	4	1	4	4	5	1	4	1	4	3	4	4	2	3	2	2	14	2	89	US
4	2	1	3	2	5	4	2	4	2	1	3	1	3	1	2	2	4	2	4	2	2	13	1	69	US
3	2	3	2	1	5	4	2	4	1	1	2	3	3	5	4	4	3	4	4	3	2	13	1	95	AU
4	4	3	4	4	4	3	1	2	1	5	5	4	4	5	3	3	2	5	5	4	2	39	1	65	US
5	4	3	3	2	4	3	3	4	4	2	3	3	4	5	5	2	3	4	5	5	3	29	2	96	SE
2	4	5	5	3	5	5	3	3	2	5	5	5	0	5	5	0	5	0	5	4	4	23	2	95	US
5	2	2	1	2	5	4	3	2	5	4	1	2	5	4	4	2	3	5	5	3	5	13	1	77	GB
5	5	5	4	4	5	4	5	4	1	4	3	4	4	4	4	3	4	5	5	5	5	19	2	94	US
5	5	5	1	2	3	4	4	5	4	4	3	3	5	4	2	2	5	2	1	2	1	13	1	86	US
5	5	2	5	3	1	2	3	2	3	2	2	3	0	5	1	5	2	1	4	4	1	33	1	90	AU
2	2	5	3	1	5	1	2	3	2	2	2	2	4	4	4	1	2	2	4	1	2	25	2	78	US
5	5	5	4	3	5	4	1	4	3	2	2	2	3	4	4	2	2	4	5	4	4	14	1	74	US
1	2	5	4	4	4	4	1	5	1	4	2	1	3	2	1	1	2	3	3	3	1	13	1	77	US
4	0	2	2	2	5	2	5	5	3	2	2	3	5	2	3	1	2	2	5	3	2	24	2	94	US
5	4	3	3	3	4	4	4	4	2	1	1	1	1	5	5	4	3	1	4	4	1	29	1	92	CA
5	5	4	3	2	4	5	5	5	4	4	3	5	5	5	5	4	2	3	4	4	4	28	2	86	US
5	4	4	2	2	5	4	5	4	1	1	1	5	4	5	4	5	4	2	2	1	2	15	1	86	US
2	3	2	1	4	5	4	4	4	2	4	4	4	4	4	2	2	4	2	4	4	1	40	2	95	US
3	4	2	1	2	4	2	3	4	3	5	2	3	2	4	5	5	1	3	5	2	3	44	2	84	US
4	4	5	2	4	4	5	4	4	1	2	4	5	5	4	3	4	4	5	2	3	1	22	3	92	BR
5	2	2	1	1	4	4	4	2	4	1	1	1	3	3	4	1	1	2	3	3	1	37	1	96	GB
5	5	5	4	5	5	4	4	5	3	5	4	5	5	5	4	3	1	5	5	5	2	15	1	67	US
2	4	4	1	2	3	3	3	3	5	2	1	4	2	2	1	1	1	1	4	5	1	17	2	94	US
3	2	4	2	4	4	4	1	3	4	2	3	3	1	3	1	3	3	2	2	1	3	67	0	93	US
4	2	3	5	2	2	4	4	2	4	1	2	2	4	4	5	4	4	2	4	4	3	22	1	67	GB
4	5	4	5	5	5	3	3	3	2	5	4	5	4	4	2	2	2	2	4	4	3	13	1	51	GB
4	4	5	1	4	4	5	4	4	2	2	2	4	4	3	4	4	3	5	5	4	3	29	1	93	US
5	2	3	1	4	4	2	3	4	5	2	3	1	3	4	3	3	1	3	4	4	2	20	1	65	US
5	5	5	3	5	4	5	5	4	5	4	3	5	5	3	2	4	2	4	4	5	4	25	2	44	US
5	4	3	4	1	5	3	5	4	2	1	2	1	4	4	3	1	1	1	3	4	1	22	2	100	CA
5	5	5	2	2	1	5	3	4	2	1	1	1	3	4	3	4	1	4	4	3	1	13	1	96	CA
3	4	2	2	2	5	4	4	5	1	2	4	5	4	4	2	5	1	3	4	2	2	20	2	63	US
3	4	4	5	5	4	5	5	5	3	1	0	4	5	5	3	2	5	4	4	4	4	35	1	95	US
5	3	4	2	3	4	5	4	4	2	4	2	2	4	5	4	5	4	4	4	4	2	29	2	94	US
5	1	4	4	5	5	2	4	4	4	4	2	3	5	5	4	2	1	5	5	5	4	22	1	87	GB
4	4	5	5	1	5	5	1	4	5	3	2	4	5	2	4	3	2	4	4	4	4	17	1	83	CA
5	4	3	4	4	2	4	4	5	2	1	1	1	1	4	4	3	3	1	1	2	1	34	1	42	US
5	4	5	2	5	5	3	5	5	5	2	1	1	3	5	5	5	4	2	3	2	1	27	2	91	AU
4	5	2	2	2	5	4	4	5	4	2	3	2	4	5	4	2	4	4	4	4	1	13	1	87	US
2	4	5	2	2	1	5	4	4	3	4	3	3	4	4	4	3	2	2	4	4	2	16	1	69	US
5	2	2	4	2	1	3	2	4	2	1	1	3	5	2	3	2	3	0	4	2	2	24	2	73	AU
4	2	1	2	5	2	4	2	4	1	2	2	5	3	4	2	4	2	4	4	4	3	29	1	86	CA
2	5	1	3	4	4	2	5	4	2	0	1	1	4	5	4	1	2	3	4	3	1	24	2	80	DE
4	5	4	4	5	5	5	5	4	4	1	1	2	3	4	5	5	5	2	5	4	2	17	1	67	CA
1	5	4	2	2	4	5	3	4	2	1	1	1	5	3	4	4	2	2	4	3	2	17	2	79	US
5	2	2	2	2	5	4	4	2	5	2	2	4	5	1	1	2	2	4	5	2	4	19	2	97	GB
3	4	5	2	4	4	3	4	4	2	3	2	2	5	2	1	2	2	3	3	4	2	18	1	73	US
2	4	1	4	1	4	2	0	1	5	2	1	2	1	3	1	5	2	2	2	4	2	22	2	95	GB
5	2	2	3	2	0	4	4	4	5	5	4	3	2	3	4	3	5	4	3	4	4	21	1	92	AU
4	4	4	3	3	5	5	2	5	3	5	4	3	5	3	4	5	2	1	4	4	4	23	2	86	PH
5	1	2	5	4	5	4	3	4	2	2	2	4	4	5	5	5	5	3	5	4	3	23	2	75	US
5	5	5	0	5	4	5	5	4	2	5	5	5	5	4	5	5	3	3	4	4	2	14	1	73	US
5	4	4	5	5	4	1	3	4	4	1	2	3	3	4	5	3	1	5	5	2	3	30	1	77	GB
3	3	5	4	5	5	2	3	3	2	4	1	4	2	5	4	2	3	4	4	1	3	20	2	48	AU
3	2	3	4	4	5	4	2	2	3	4	2	2	5	5	1	3	3	1	4	1	2	34	1	85	AU
2	4	4	1	2	5	3	2	2	1	4	5	4	5	5	3	5	3	5	4	1	3	22	2	84	US
4	2	1	2	3	5	2	3	4	3	2	1	2	3	4	3	2	1	2	4	4	1	25	1	96	US
3	4	4	2	4	2	5	4	5	1	4	5	3	5	4	3	3	1	4	4	4	1	22	1	89	US
1	2	2	3	2	4	4	4	1	1	4	1	2	3	3	4	3	1	1	3	2	1	26	1	80	CA
5	4	4	5	4	4	4	5	4	1	4	2	4	3	5	5	5	5	4	4	1	3	29	1	70	US
5	5	5	5	5	5	4	5	5	5	2	1	5	5	5	5	4	4	3	1	4	3	23	1	87	US
5	1	3	4	2	4	3	3	5	1	4	1	3	4	4	1	4	1	2	4	4	1	18	1	33	US
3	4	4	2	2	2	3	5	4	2	3	2	2	4	2	1	1	2	1	4	4	4	22	2	93	IN
5	1	1	2	4	5	2	2	1	5	2	4	5	4	5	5	5	3	4	4	4	3	30	1	93	US
4	3	5	4	4	5	4	4	2	2	2	4	5	1	5	4	4	3	2	5	5	2	36	1	97	US
5	3	4	2	1	5	5	4	3	1	2	4	4	2	4	2	2	4	1	4	4	2	20	1	63	US
5	4	3	2	5	3	2	4	4	1	3	2	3	4	4	4	3	4	3	4	5	4	24	1	81	US
5	3	4	3	5	5	4	4	4	5	3	4	1	5	5	4	4	4	5	5	4	3	33	1	72	GB
4	3	5	4	3	5	4	4	5	2	2	1	2	3	4	2	2	5	1	4	1	2	24	2	76	US
4	2	1	5	4	4	3	5	1	3	4	3	2	3	1	2	4	2	2	5	4	2	20	2	87	BR
2	1	4	4	2	5	3	2	4	2	1	1	2	4	4	4	3	1	5	2	2	3	18	1	69	US
4	2	4	2	3	5	4	5	3	5	1	1	3	4	2	1	2	2	1	1	4	2	15	1	69	US
5	4	3	4	4	5	5	4	5	4	4	4	4	4	0	5	5	5	5	4	4	4	23	1	68	US
2	1	4	5	3	5	2	1	4	2	1	1	4	3	4	3	4	2	2	4	4	4	21	1	77	US
4	2	2	4	5	3	4	4	2	4	2	1	3	5	5	5	5	4	1	2	2	3	20	2	70	DE
3	2	2	1	2	5	4	4	3	4	2	1	1	1	3	2	3	2	4	4	2	2	37	1	70	US
5	4	2	5	4	5	4	4	4	2	3	5	2	2	2	1	3	2	4	4	2	2	33	1	89	GB
4	2	2	5	4	3	2	3	1	3	2	1	4	4	5	2	0	2	5	5	3	4	36	1	73	US
4	2	5	2	1	3	4	1	4	1	5	4	5	4	3	3	2	2	4	4	4	2	13	1	67	US
5	4	3	2	3	5	4	5	4	5	1	1	1	4	4	4	2	4	2	3	2	2	15	2	73	AU
4	2	4	4	3	4	3	5	5	2	1	1	1	4	4	3	3	2	4	2	4	3	23	1	68	US
2	4	0	2	2	5	3	2	4	3	4	2	4	4	5	4	4	4	2	5	5	3	31	1	87	US
4	4	3	2	1	3	2	2	4	1	4	2	3	0	2	1	1	1	4	4	5	0	28	1	82	US
3	1	2	3	2	3	1	4	3	1	1	1	1	5	4	1	4	2	3	5	5	2	29	1	95	US
4	4	5	1	2	4	4	5	4	4	5	3	5	5	4	4	4	2	1	4	4	3	17	1	73	US
5	1	1	2	1	3	1	4	1	1	2	2	2	5	5	4	5	0	2	4	4	1	30	1	89	US
4	4	2	4	5	5	4	5	5	3	2	5	5	4	5	4	4	3	5	5	4	3	28	2	80	US
3	4	4	3	1	4	4	3	5	1	4	3	1	5	3	1	3	1	4	5	2	2	35	1	88	AU
4	1	5	4	3	4	1	4	4	1	1	3	2	5	4	3	2	3	1	4	4	3	36	2	69	US
4	3	3	2	2	1	3	3	3	1	2	2	5	5	4	4	4	3	4	4	5	2	17	1	97	US
2	4	1	5	4	4	4	5	5	3	2	2	5	4	0	4	4	2	2	4	5	1	31	2	95	US
1	1	2	1	3	2	1	2	1	2	2	1	1	1	4	3	3	4	1	1	4	0	23	2	88	US
3	3	2	2	5	4	4	5	4	1	3	4	4	3	4	4	3	4	5	5	5	4	53	1	97	AU
4	4	4	1	4	4	4	4	3	1	4	1	1	4	3	1	4	1	2	2	3	1	20	1	91	US
4	2	4	3	4	4	4	2	3	2	2	2	2	4	5	5	5	5	1	4	3	3	22	2	87	US
5	3	2	2	4	4	4	2	4	2	2	1	4	3	5	2	3	2	2	4	5	3	54	2	58	GB
2	3	4	1	2	5	4	3	2	3	5	5	5	5	5	5	5	4	5	5	4	3	36	2	50	DE
2	4	1	3	2	3	1	5	4	3	1	2	1	4	3	3	3	4	4	0	5	5	21	2	50	US
4	0	3	4	1	4	5	3	4	1	3	2	3	4	4	3	1	2	2	4	1	1	27	1	85	US
3	4	5	2	1	3	2	4	5	2	2	3	5	4	4	3	2	4	2	1	3	1	21	1	94	US
5	5	4	2	4	4	4	5	4	1	4	5	3	5	4	2	4	3	4	5	5	2	22	1	65	US
5	4	3	2	4	0	4	2	5	4	2	2	4	4	5	4	3	3	4	4	0	5	21	2	93	GB
4	5	5	4	5	4	4	3	5	4	5	5	5	5	5	5	4	5	5	5	5	5	18	1	68	US
3	2	5	1	1	4	2	2	2	2	1	1	1	1	4	4	3	2	5	3	2	1	13	2	88	PL
5	1	1	3	1	4	2	1	1	3	1	2	1	4	3	3	2	2	1	1	1	1	22	2	83	GB
5	4	2	2	3	3	3	3	4	2	2	2	4	4	4	3	4	4	1	1	3	1	15	1	88	US
4	2	4	2	3	3	2	2	1	1	4	2	2	1	4	2	1	4	1	4	1	1	13	2	93	US
4	5	5	4	3	4	4	4	5	2	5	5	4	5	5	3	2	2	4	5	5	4	16	1	61	US
5	1	2	2	4	4	1	3	4	2	2	3	1	3	2	3	0	2	2	4	3	2	32	2	68	US
4	4	5	5	3	5	3	2	5	4	2	2	4	4	5	5	3	4	4	5	3	4	26	1	92	US
5	1	1	1	5	5	1	3	3	2	4	2	5	4	5	5	4	5	4	3	4	3	13	1	81	US
4	2	3	4	2	4	4	2	5	2	2	1	4	4	5	5	5	4	1	3	1	1	28	1	89	US
5	0	4	1	4	5	0	4	4	2	4	2	4	0	5	2	4	2	3	5	5	5	13	1	96	US
4	3	5	4	4	5	4	4	5	2	4	5	5	5	4	4	5	4	4	4	4	2	19	2	84	US
2	1	1	1	1	4	1	1	1	1	1	2	2	1	1	1	1	1	2	5	2	3	16	1	70	US
2	3	5	1	3	5	4	4	4	2	2	1	3	4	4	2	2	4	1	4	2	2	22	1	86	US
2	1	2	4	4	4	3	5	1	2	1	2	3	4	4	4	4	3	2	5	5	3	13	1	74	US
3	4	3	2	3	4	4	3	4	2	1	4	2	5	4	4	3	2	4	4	2	4	31	1	96	IN
5	5	0	2	0	4	1	5	5	3	2	2	1	3	5	2	1	1	3	4	5	5	41	2	58	US
5	5	4	3	5	5	5	5	4	5	4	2	5	5	5	4	3	3	5	4	5	3	29	1	75	US
5	4	3	3	4	4	5	3	3	1	2	1	2	4	4	3	3	2	2	4	4	2	38	2	89	US
4	5	4	2	4	5	5	5	5	2	5	5	5	5	5	5	5	4	5	5	4	5	20	1	89	US
4	3	4	2	2	4	4	4	4	4	1	1	4	3	5	4	4	5	4	4	4	2	16	1	93	AU
5	4	5	1	2	4	4	2	2	1	2	1	1	2	1	2	3	1	1	1	3	1	27	1	78	GB
1	2	4	3	1	4	4	1	3	1	1	2	1	4	3	2	4	3	1	2	1	1	28	1	99	US
3	2	3	2	2	5	3	1	3	1	5	2	2	4	2	1	1	2	3	2	2	2	29	1	81	CA
4	2	4	1	2	2	3	4	2	1	2	4	2	4	2	1	1	1	2	4	4	3	27	1	83	US
4	3	2	4	4	5	5	3	5	2	5	5	2	5	5	4	3	5	3	5	4	3	16	2	73	US
5	4	5	3	5	5	5	1	5	4	2	5	4	4	3	2	3	3	4	5	2	4	34	1	76	US
5	5	5	2	4	2	5	4	3	2	4	2	5	5	5	4	3	4	3	4	1	2	31	2	95	GB
4	2	2	3	4	4	2	2	4	4	5	3	2	5	4	4	3	2	3	4	4	1	59	1	67	DE
5	4	3	4	3	3	4	3	4	0	4	2	4	5	5	5	5	3	2	4	2	2	27	1	90	US
3	2	4	5	4	4	5	0	5	4	5	1	4	5	4	2	4	2	4	4	4	3	13	2	90	US
3	4	4	4	2	5	5	2	5	1	1	3	2	5	4	2	4	2	4	5	4	5	24	1	86	US
5	3	2	3	5	4	4	5	5	5	3	5	5	4	5	5	5	4	4	5	2	4	33	1	91	US
4	4	5	5	3	3	4	5	5	2	2	5	4	5	4	4	5	5	4	4	4	3	13	1	46	IN
4	2	4	0	2	5	2	4	4	3	4	2	5	5	4	5	5	5	4	4	4	3	39	1	76	US
4	2	5	2	3	5	4	5	4	4	2	3	1	3	5	4	5	3	4	5	4	4	26	2	99	US
5	2	4	3	5	5	4	2	3	2	4	4	4	5	4	5	4	3	5	2	4	2	34	1	83	PH
1	3	5	2	3	5	5	5	4	1	1	2	1	2	5	5	2	3	1	1	0	1	32	2	73	US
4	1	3	5	5	5	4	4	2	2	4	2	2	2	3	0	4	4	5	5	3	4	23	1	86	CA
4	4	4	2	2	5	4	2	4	5	3	2	0	5	5	5	3	5	5	4	4	2	20	2	88	GB
5	5	3	5	5	5	5	3	5	4	3	1	5	4	4	5	3	4	4	4	3	2	19	2	80	GB
3	1	4	3	1	4	1	3	4	1	1	1	1	3	4	4	4	5	1	4	1	1	19	1	86	US
2	2	3	2	5	5	2	4	2	5	4	3	5	4	4	4	5	4	3	4	2	2	16	1	89	US
3	2	1	2	2	4	2	3	5	2	1	2	2	4	2	2	0	1	3	2	3	3	13	1	97	US
4	2	4	4	4	4	4	2	5	1	4	4	2	4	2	1	2	3	3	4	4	2	23	1	65	US
2	3	1	2	3	5	2	4	3	1	2	1	4	5	3	1	1	1	2	2	1	2	26	1	80	GB
5	4	5	2	4	4	5	4	4	5	3	5	4	4	4	5	5	2	5	5	5	3	13	1	86	US
4	4	4	1	2	4	4	5	4	2	5	4	4	4	5	5	4	1	4	5	5	3	13	2	94	US
4	5	4	3	5	5	4	5	3	1	5	5	4	4	4	3	4	4	5	5	4	4	16	2	93	US
5	1	4	2	4	4	3	3	3	4	4	2	3	4	2	5	2	3	1	4	2	2	13	1	78	US
1	3	2	2	1	3	5	4	4	3	2	1	5	4	3	2	2	2	3	2	4	2	26	1	83	US
2	2	2	2	5	2	2	2	4	3	2	1	3	3	4	4	2	2	0	1	1	1	20	1	58	US
4	1	4	2	5	5	1	3	2	1	2	2	4	1	1	4	1	2	4	4	4	4	26	1	91	PH
5	4	5	4	4	4	5	2	4	2	3	4	2	5	4	5	4	3	3	5	4	3	17	2	96	US
4	2	2	4	5	2	2	4	4	3	1	2	1	3	5	3	4	2	4	1	2	2	20	2	90	US
4	3	3	2	4	5	4	5	3	2	1	4	4	3	5	5	4	3	4	5	3	3	23	1	90	GB
2	4	4	2	2	2	3	4	2	2	4	3	4	2	2	2	4	1	1	4	2	2	26	2	89	CA
1	3	3	2	2	5	2	2	2	3	3	2	1	2	5	4	2	2	3	5	2	2	17	2	86	US
3	2	4	3	2	4	5	3	4	3	1	2	4	5	3	1	4	2	5	5	4	5	38	1	98	US
4	4	4	5	2	4	5	4	2	1	4	2	4	4	5	4	4	4	2	5	3	2	22	1	90	IN
4	5	5	2	4	5	5	4	5	4	2	2	3	5	5	4	5	5	4	5	3	3	20	2	45	GB
4	4	5	5	2	4	4	4	5	3	1	2	2	5	5	4	5	4	1	4	4	1	24	1	81	US
1	4	2	5	1	3	3	2	4	2	1	1	2	4	4	3	1	2	1	2	4	1	15	1	95	US
5	2	2	3	2	4	4	5	5	1	1	1	4	4	5	0	4	4	4	4	5	2	13	1	79	SE
4	2	5	4	4	4	1	4	4	4	3	2	4	5	4	3	3	3	4	4	5	2	15	1	80	DE
4	5	5	4	1	5	3	5	5	1	1	4	2	4	4	2	4	1	3	5	4	3	20	1	81	AU
4	4	5	1	5	5	4	4	4	3	2	3	2	3	5	4	4	4	5	4	0	3	26	2	55	US
3	3	5	2	1	4	3	3	4	2	2	4	2	5	4	2	4	5	5	5	5	2	32	1	71	US
4	5	5	3	2	4	5	2	5	2	2	4	5	5	4	3	3	2	4	4	5	4	15	1	94	US
4	3	3	1	5	4	1	3	1	2	2	1	3	2	2	2	3	1	1	3	4	3	21	1	73	CA
3	4	3	3	2	4	4	4	3	1	4	2	2	2	3	4	2	2	2	4	4	1	24	2	77	US
3	4	2	3	2	5	1	4	4	1	2	2	2	5	4	4	2	1	4	1	3	2	25	1	74	US
5	4	5	5	5	5	5	2	5	3	1	2	2	2	2	2	5	5	1	5	1	1	21	1	82	US
4	2	4	3	2	3	4	5	3	1	1	1	1	3	4	2	2	2	1	4	2	2	38	1	88	US
5	4	4	2	5	5	5	5	4	4	3	2	3	4	4	4	4	3	5	5	5	2	20	2	86	US
4	3	3	2	4	4	2	2	3	1	1	1	4	4	1	1	2	1	4	3	4	4	15	1	81	US
4	1	2	3	2	5	2	2	3	2	4	1	5	2	4	5	4	3	5	4	3	2	33	1	85	SE
5	1	3	4	5	4	2	4	4	1	2	2	4	3	4	4	4	3	2	4	4	1	17	1	70	US
