participant_id	HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender
R01603	5	2	3	2	4	5	4	3	4	1	2
R01604	4	1	5	2	4	5	4	3	4	4	1
R01605	5	4	5	3	2	5	4	4	5	4	2
R01606	4	2	4	2	2	4	2	3	4	2	2
R01607	5	2	5	5	5	5	3	4	5	4	2
R01608	3	5	5	4	4	5	5	4	5	2	1
R01609	3	5	0	2	4	4	5	4	5	5	1
R01610	5	1	5	4	5	5	5	4	5	4	1
R01611	5	5	2	2	2	5	5	1	5	1	1
R01612	5	2	2	3	2	5	0	5	4	4	1
R01613	3	2	2	3	2	4	3	4	2	2	1
R01614	2	5	4	1	1	5	5	1	3	1	1
R01615	3	1	2	2	2	4	4	1	1	1	2
R01616	2	2	4	2	3	3	4	2	5	1	1
R01617	4	4	2	3	4	4	4	5	5	3	1
R01618	5	3	4	3	4	4	4	5	4	4	1
R01619	5	4	3	3	2	3	3	3	2	2	1
R01620	4	4	4	2	5	3	5	2	4	4	1
R01621	4	5	4	2	4	3	5	3	4	1	1
R01622	2	5	5	5	5	5	5	2	5	2	2
R01623	5	5	4	2	2	3	5	4	5	2	2
R01624	5	4	4	4	3	4	5	2	3	5	1
R01625	4	1	4	1	4	1	0	2	2	1	1
R01626	4	5	5	2	3	4	5	2	5	4	1
R01627	3	2	4	2	3	5	4	2	2	1	2
R01628	0	2	4	1	1	4	1	2	2	1	1
R01629	5	0	5	4	3	5	5	5	5	2	1
R01630	3	2	5	5	3	4	4	2	2	1	1
R01631	3	1	2	3	1	4	1	2	1	1	1
R01632	2	4	3	4	4	5	5	1	5	3	1
R01633	4	2	5	4	4	5	3	3	5	4	2
R01634	4	4	5	2	2	4	4	5	4	3	1
R01635	4	2	5	4	4	4	2	5	5	5	2
R01636	4	4	4	2	3	4	5	3	4	2	1
R01637	5	3	1	5	4	4	4	5	3	5	1
R01638	5	3	2	3	2	5	2	2	2	2	2
R01639	4	5	5	4	4	4	5	4	5	3	2
R01640	4	5	5	2	1	5	3	2	4	1	1
R01641	4	5	4	2	1	3	4	2	5	5	2
R01642	4	3	4	4	5	4	4	3	4	1	2
R01643	5	4	4	4	4	4	5	3	0	4	1
R01644	4	4	5	2	2	4	3	4	5	2	1
R01645	4	2	4	2	4	4	4	3	4	1	1
R01646	2	2	5	2	4	1	4	3	5	4	1
R01647	4	2	5	2	2	4	1	5	4	3	1
R01648	5	4	4	2	5	5	4	4	4	2	2
R01649	4	0	3	4	4	5	2	5	4	5	1
R01650	4	2	4	2	1	4	2	2	2	2	2
R01651	5	0	3	4	1	5	2	4	1	1	1
R01652	3	4	4	2	3	4	1	2	3	3	1
R01653	4	1	4	2	4	5	4	5	3	2	2
R01654	2	4	2	1	2	5	4	1	4	3	1
R01655	3	2	4	1	2	4	5	1	3	2	2
R01656	4	3	5	1	4	3	5	2	4	1	2
R01657	4	5	4	5	3	3	4	2	4	1	1
R01658	2	4	2	2	4	4	5	1	4	1	1
R01659	5	5	5	1	5	2	4	4	4	2	2
R01660	5	4	4	5	5	2	4	4	5	4	1
R01661	5	5	4	5	4	5	4	0	5	4	1
R01662	4	4	5	2	4	4	5	3	5	3	2
R01663	3	2	4	2	3	4	5	4	4	2	1
R01664	5	3	5	4	5	4	5	5	5	4	2
R01665	4	1	4	2	3	2	2	4	1	1	2
R01666	5	2	3	5	4	2	3	5	4	0	2
R01667	2	4	1	4	1	4	2	1	2	1	1
R01668	5	5	5	5	4	5	3	5	4	5	2
R01669	4	2	5	4	5	5	3	5	5	4	2
R01670	4	2	2	2	1	3	1	1	3	2	1
R01671	3	1	4	3	4	4	3	4	3	2	2
R01672	4	2	4	2	4	5	4	1	4	4	1
R01673	4	4	4	3	5	3	5	3	4	4	2
R01674	5	4	5	4	4	5	3	5	5	2	2
R01675	2	1	5	1	4	0	5	4	4	1	1
R01676	4	5	5	3	5	4	4	5	5	3	2
R01677	2	5	5	4	4	4	5	4	4	2	2
R01678	3	2	4	2	4	4	4	3	3	4	1
R01679	5	4	5	4	3	5	5	5	5	0	1
R01680	4	3	4	3	3	3	4	2	4	4	1
R01681	5	4	5	5	5	5	4	4	5	5	2
R01682	3	3	2	2	3	4	4	4	4	2	1
R01683	5	1	1	2	4	5	0	4	4	2	2
R01684	5	3	4	4	4	5	3	5	5	3	2
R01685	3	4	4	2	3	3	4	5	5	2	1
R01686	5	4	5	3	4	4	4	4	5	3	2
R01687	4	4	4	2	4	4	2	4	5	2	1
R01688	2	1	2	1	3	5	4	3	2	1	1
R01689	4	2	4	5	5	5	2	5	4	4	2
R01690	5	4	5	5	4	5	4	5	4	3	2
R01691	4	4	4	4	5	2	5	4	5	0	1
R01692	5	5	5	4	0	5	4	5	4	5	2
R01693	4	2	5	4	2	5	1	4	1	2	2
R01694	4	2	2	1	2	3	4	2	4	1	2
R01695	5	5	5	4	5	2	5	5	5	4	1
R01696	4	4	2	3	0	5	4	4	3	2	1
R01697	5	3	5	4	4	4	4	4	4	5	2
R01698	4	2	3	1	2	5	4	2	4	1	1
R01699	2	1	1	2	1	5	3	1	1	1	1
R01700	2	1	1	4	2	2	2	2	4	2	1
R01701	5	4	5	4	3	4	5	4	4	5	2
R01702	2	2	4	1	2	2	2	4	4	1	1
R01703	2	3	5	4	3	4	4	1	3	2	2
R01704	3	2	5	3	5	5	5	4	4	2	2
R01705	5	2	4	5	3	3	4	2	5	3	2
R01706	4	3	5	2	4	4	5	5	5	4	2
R01707	5	3	2	1	5	5	5	2	2	3	2
R01708	4	2	3	4	3	4	4	2	3	4	1
R01709	2	1	4	2	2	5	2	3	2	1	2
R01710	4	3	5	2	3	5	4	3	4	4	2
R01711	4	3	4	4	4	5	3	1	4	2	2
R01712	0	4	5	2	3	4	5	2	5	1	1
R01713	5	4	3	4	5	5	1	5	5	5	1
R01714	4	4	4	2	4	2	3	4	4	1	2
R01715	5	2	2	3	3	4	4	1	4	2	1
R01716	4	4	3	2	4	4	4	3	5	2	1
R01717	2	3	2	1	2	4	3	4	2	1	1
R01718	4	4	2	4	4	4	4	3	4	5	1
R01719	3	5	5	4	2	5	4	2	4	0	2
R01720	4	2	2	2	3	5	3	4	4	3	2
R01721	5	2	4	3	3	5	3	4	2	2	1
R01722	3	3	3	3	2	4	3	2	1	2	1
R01723	5	4	5	5	4	4	4	5	5	5	2
R01724	5	2	2	1	5	5	5	1	2	1	2
R01725	4	1	1	5	4	5	1	3	3	4	2
R01726	5	3	4	2	3	4	2	5	2	5	1
R01727	2	4	5	2	1	4	1	2	3	4	2
R01728	2	4	4	1	4	5	5	3	4	4	1
R01729	5	5	5	4	5	3	4	5	5	4	2
R01730	5	2	4	5	3	4	4	3	4	2	1
R01731	4	3	4	3	1	4	1	2	4	2	2
R01732	5	4	5	5	4	5	3	5	5	5	2
R01733	5	4	2	5	5	5	4	4	5	1	2
R01734	2	2	4	4	4	4	5	5	4	2	1
R01735	1	5	4	4	2	3	5	1	4	2	1
R01736	2	5	5	2	3	5	4	2	5	1	1
R01737	4	4	4	3	4	5	4	1	0	1	2
R01738	2	4	3	2	3	4	4	4	5	2	2
R01739	5	4	4	4	4	5	4	2	4	1	1
R01740	5	1	3	3	3	5	2	3	5	4	2
R01741	3	4	5	4	4	5	4	2	4	2	1
R01742	4	5	5	5	2	5	5	4	5	2	2
R01743	5	4	5	1	2	4	4	4	5	3	1
R01744	5	4	2	5	5	4	5	5	4	1	1
R01745	4	5	5	4	1	4	4	0	5	1	2
R01746	4	3	4	3	4	3	4	4	5	2	1
R01747	5	2	2	1	2	5	4	4	4	2	1
R01748	5	5	5	4	5	5	5	5	5	5	2
R01749	4	4	4	5	5	5	2	5	5	3	2
R01750	5	5	5	2	5	3	5	3	5	4	2
R01751	5	2	3	5	5	5	5	5	5	5	1
R01752	4	1	3	4	5	2	3	3	4	1	1
R01753	5	3	5	4	3	2	4	4	5	3	2
R01754	5	1	2	5	5	5	2	4	4	1	1
R01755	4	1	2	5	5	5	1	5	3	4	2
R01756	4	5	5	4	3	3	5	3	5	2	2
R01757	5	4	5	4	2	3	4	1	4	2	2
R01758	4	4	5	4	4	5	2	5	4	4	1
R01759	5	2	4	5	4	4	3	5	5	2	1
R01760	4	3	5	4	4	5	4	4	4	4	2
R01761	2	5	4	2	2	3	4	2	2	2	1
R01762	4	5	5	1	1	2	4	1	3	1	2
R01763	3	1	4	5	2	5	3	3	3	2	1
R01764	1	5	3	2	2	2	2	4	4	2	1
R01765	4	1	4	4	5	4	3	3	4	2	2
R01766	4	5	5	1	3	3	4	2	5	1	1
R01767	2	3	3	4	1	3	2	1	2	1	1
R01768	5	1	1	1	5	5	3	5	4	1	1
R01769	4	1	4	4	2	4	3	4	3	1	2
R01770	2	4	2	2	2	2	5	2	4	2	1
R01771	3	1	5	1	4	3	5	2	4	1	1
R01772	5	2	3	5	5	5	3	4	4	4	1
R01773	4	3	4	4	0	1	4	2	4	2	2
R01774	5	4	2	2	3	5	1	5	1	3	2
R01775	2	1	1	1	1	2	1	2	1	3	1
R01776	4	3	2	1	4	5	4	2	3	1	1
R01777	3	1	4	2	4	5	4	5	1	1	1
R01778	4	4	3	4	2	4	4	4	4	5	1
R01779	2	5	5	3	2	3	4	2	4	2	2
R01780	4	4	4	2	4	0	4	4	4	2	2
R01781	2	2	1	1	2	5	3	1	2	3	1
R01782	4	2	2	0	4	5	2	5	4	3	1
R01783	5	2	4	5	4	5	1	4	2	4	2
R01784	4	2	4	0	3	5	1	3	3	1	1
R01785	5	2	4	3	4	4	4	5	4	2	2
R01786	5	4	5	2	3	5	4	5	5	4	1
R01787	4	4	4	4	3	4	2	2	4	1	1
R01788	5	5	4	2	4	4	4	2	5	2	2
R01789	5	4	5	4	4	5	3	4	4	5	2
R01790	2	0	4	1	1	5	0	4	2	1	1
R01791	3	1	4	2	3	3	3	3	4	4	2
R01792	5	4	5	5	5	3	5	5	4	5	2
R01793	4	5	4	2	4	4	5	2	2	2	2
R01794	5	4	2	1	5	4	4	3	4	4	1
R01795	4	3	1	5	4	5	3	3	5	4	1
R01796	5	0	4	2	5	5	4	4	5	2	2
R01797	3	5	5	2	3	4	4	3	5	5	2
R01798	4	4	4	2	4	4	4	3	4	1	1
R01799	1	3	4	3	3	5	3	4	4	4	2
R01800	4	4	4	2	2	5	4	4	3	1	1
R01801	2	4	3	1	2	3	3	2	2	1	1
R01802	4	3	3	2	4	5	4	4	4	1	1
R01803	5	3	5	3	4	4	3	4	4	2	2
R01804	5	1	5	2	4	2	4	4	4	4	1
R01805	4	4	4	2	1	4	1	2	3	2	1
R01806	5	3	4	4	2	4	4	2	5	4	1
R01807	5	3	5	2	4	4	5	3	3	1	2
R01808	3	5	5	1	3	4	5	4	5	5	2
R01809	3	3	2	1	1	4	3	2	4	2	1
R01810	4	5	4	2	3	4	4	1	5	1	1
R01811	2	2	4	1	4	4	4	2	1	2	1
R01812	3	5	4	1	2	4	5	4	4	2	1
R01813	5	4	4	4	4	5	4	4	5	4	2
R01814	5	4	5	4	4	5	4	4	4	4	2
R01815	5	3	3	2	4	4	4	4	4	3	1
R01816	4	4	4	2	3	5	4	5	5	2	1
R01817	5	4	5	2	3	5	3	4	4	2	2
R01818	4	2	1	2	1	3	1	4	2	2	1
R01819	4	3	5	1	2	2	5	1	4	2	1
R01820	4	3	3	4	3	5	4	4	5	2	2
R01821	5	5	5	2	3	4	2	2	4	1	1
R01822	5	5	5	5	4	5	4	4	4	1	1
R01823	5	5	4	4	3	4	5	3	5	3	1
R01824	4	4	4	4	5	4	4	5	5	2	1
R01825	5	2	3	4	4	4	5	2	3	3	2
R01826	2	1	1	1	3	5	4	4	1	2	1
R01827	4	5	4	4	3	5	5	4	4	5	1
R01828	4	4	5	5	5	4	4	4	5	5	2
R01829	5	2	5	3	4	5	4	2	4	2	2
R01830	3	3	3	3	3	4	2	2	3	4	1
R01831	3	4	5	2	1	4	2	4	4	4	2
R01832	5	4	4	5	4	5	2	4	5	2	2
R01833	5	4	4	5	3	5	4	5	5	3	1
R01834	4	5	5	1	4	2	3	4	5	2	2
R01835	4	1	5	2	5	4	0	4	4	3	1
R01836	4	4	5	1	2	5	5	2	2	1	2
R01837	4	4	2	5	0	5	5	3	4	2	1
R01838	4	4	3	1	4	4	2	4	3	4	1
R01839	2	2	5	3	3	4	4	4	2	3	1
R01840	5	2	5	3	4	4	4	3	4	0	1
R01841	2	0	4	2	2	3	4	3	5	2	2
R01842	3	5	4	1	2	4	4	1	5	3	1
R01843	5	4	4	4	4	5	5	3	4	2	2
R01844	4	4	3	4	3	4	3	4	5	4	1
R01845	5	4	4	3	4	5	3	4	4	5	1
R01846	2	3	4	2	2	5	2	2	1	3	2
R01847	4	1	3	2	2	4	3	1	4	2	1
R01848	5	5	5	4	3	5	5	4	5	2	1
R01849	4	4	3	3	5	4	5	4	4	2	2
R01850	3	5	5	5	2	5	4	4	5	2	2
R01851	4	2	4	1	2	5	5	3	4	1	1
R01852	2	4	4	4	2	4	4	4	3	2	2
R01853	4	1	5	5	5	4	4	4	3	2	2
R01854	3	1	3	2	2	4	1	2	1	3	1
R01855	4	5	5	4	2	5	5	5	5	5	1
R01856	4	1	4	2	4	5	1	2	2	4	1
R01857	3	5	4	2	5	5	5	2	5	4	1
R01858	2	1	4	2	3	4	2	5	5	1	1
R01859	2	5	3	4	2	4	3	3	4	2	1
R01860	4	1	2	1	0	4	1	3	2	2	1
R01861	4	1	4	1	4	4	2	2	4	2	2
R01862	4	1	4	2	4	4	2	4	1	4	2
R01863	3	3	4	2	4	1	5	3	2	1	1
R01864	5	4	4	4	3	4	4	2	2	3	2
R01865	3	1	4	2	1	4	4	3	2	4	1
R01866	4	1	3	5	4	5	3	4	4	4	1
R01867	2	2	4	1	2	5	5	4	4	1	2
R01868	2	4	4	2	2	2	3	1	4	1	2
R01869	5	0	5	4	2	4	4	4	5	3	1
R01870	3	5	4	1	1	5	4	2	4	2	1
R01871	2	4	3	1	2	1	3	1	2	1	2
R01872	3	2	5	2	4	4	5	4	5	5	2
R01873	4	4	4	1	2	5	1	1	1	1	2
R01874	4	5	3	3	5	3	4	3	4	4	1
R01875	5	5	4	2	1	3	5	1	4	1	1
R01876	5	4	4	5	4	5	5	3	5	2	2
R01877	3	4	5	2	0	5	5	5	4	4	2
R01878	5	3	2	4	4	5	4	2	5	4	1
R01879	5	4	4	2	2	4	2	3	5	2	1
R01880	0	2	3	2	3	4	5	2	4	2	1
R01881	4	3	5	2	0	5	2	1	2	3	1
R01882	2	4	4	2	3	3	4	1	3	2	1
R01883	4	3	3	2	4	5	4	5	4	4	2
R01884	4	1	1	1	3	4	2	2	1	2	1
R01885	4	2	4	5	4	5	1	5	4	5	2
R01886	5	1	3	2	4	4	4	4	5	2	1
R01887	5	5	5	2	4	5	5	4	5	3	2
R01888	5	5	4	4	2	5	3	4	5	3	2
R01889	1	4	5	1	1	4	4	3	4	1	2
R01890	3	0	4	2	4	4	4	4	4	2	1
R01891	4	4	4	2	3	3	4	4	4	4	1
R01892	5	4	2	3	3	3	1	3	4	3	1
R01893	3	3	2	2	2	5	1	1	2	1	1
R01894	3	2	2	1	1	2	2	1	2	1	1
R01895	0	4	5	4	5	4	4	5	5	5	1
R01896	4	3	5	4	5	5	4	4	5	4	2
R01897	5	3	4	2	4	3	4	2	4	5	1
R01898	4	4	2	5	5	5	4	4	4	4	2
R01899	4	4	4	4	3	5	5	3	4	2	1
R01900	4	4	3	2	3	5	4	3	4	3	2
R01901	5	2	4	3	4	4	5	5	2	5	2
R01902	5	2	5	5	5	4	5	4	5	3	2
R01903	4	2	4	2	3	2	3	4	3	3	2
R01904	4	5	5	4	4	3	5	2	5	1	2
R01905	5	1	4	4	4	1	4	5	3	4	2
R01906	5	2	4	2	5	3	4	4	2	2	2
R01907	4	5	5	2	3	4	4	4	3	3	2
R01908	4	4	5	1	3	4	4	4	4	2	2
R01909	5	5	4	2	5	5	5	2	5	3	1
R01910	2	1	4	2	2	2	2	2	3	3	2
R01911	5	4	2	2	2	5	3	1	5	4	2
R01912	3	5	4	2	2	4	3	2	4	3	1
R01913	2	5	4	3	2	5	4	2	5	4	1
R01914	5	4	5	5	5	5	4	5	5	5	1
R01915	4	1	2	1	2	4	4	4	4	1	1
R01916	5	3	3	2	1	1	2	2	2	1	1
R01917	3	4	1	0	4	4	2	2	4	4	1
R01918	3	4	4	1	4	5	5	2	5	2	2
R01919	4	4	4	4	4	1	4	3	3	2	1
R01920	2	4	3	3	3	1	2	1	2	2	1
R01921	4	1	3	2	4	5	4	4	4	3	1
R01922	3	4	4	3	2	3	4	2	4	1	2
R01923	4	5	5	5	5	5	5	4	5	4	2
R01924	5	3	5	5	5	5	4	5	5	5	2
R01925	3	2	3	3	1	4	2	2	2	2	2
R01926	4	4	4	4	5	5	4	2	5	3	1
R01927	3	1	2	2	2	5	1	2	2	1	1
R01928	3	1	5	2	3	1	2	2	4	3	2
R01929	4	4	5	4	4	4	4	5	5	4	1
R01930	4	4	5	1	4	3	4	4	4	1	1
R01931	3	2	2	1	4	4	4	2	3	2	1
R01932	2	4	5	5	4	5	2	4	5	2	2
R01933	4	1	0	1	2	5	1	3	2	2	1
R01934	4	1	3	1	2	4	4	1	2	1	2
R01935	5	3	4	3	5	3	4	4	4	2	2
R01936	5	5	5	5	2	3	4	3	5	1	1
R01937	4	1	4	2	0	5	3	2	3	4	1
R01938	4	5	3	2	3	5	4	2	2	2	1
R01939	5	4	4	4	4	4	4	5	5	5	1
R01940	4	1	4	2	5	5	4	4	4	5	2
R01941	5	4	2	4	3	5	4	4	4	1	1
R01942	4	4	5	2	4	5	4	4	4	1	2
R01943	3	4	5	2	4	3	4	4	5	2	2
R01944	5	2	2	4	2	5	2	3	3	4	1
R01945	4	1	2	3	4	4	4	4	2	2	2
R01946	3	4	4	3	4	4	5	4	5	2	1
R01947	3	4	4	4	5	4	4	3	5	2	1
R01948	5	5	4	4	4	5	4	5	4	3	1
R01949	3	5	5	4	4	5	4	5	5	2	2
R01950	5	1	1	1	5	2	2	2	2	3	2
R01951	4	3	3	5	5	4	2	4	4	5	2
R01952	4	5	5	3	4	2	4	4	5	5	2
R01953	4	3	2	0	2	4	1	4	0	2	1
R01954	4	5	5	5	5	4	4	4	4	4	2
R01955	5	5	4	2	2	3	4	2	4	1	1
R01956	2	4	2	2	2	4	4	4	5	3	1
R01957	4	4	5	2	3	4	2	4	4	1	1
R01958	4	5	5	4	5	5	5	3	5	3	2
R01959	2	2	4	2	4	5	4	2	4	2	1
R01960	5	4	2	5	4	5	4	4	4	4	1
R01961	5	2	2	4	4	4	3	4	4	5	1
R01962	4	3	4	2	4	4	4	3	5	4	1
R01963	5	4	4	4	5	3	4	4	5	4	1
R01964	3	4	5	4	2	2	4	2	5	1	2
R01965	1	2	2	3	2	4	4	1	4	2	1
R01966	5	5	5	5	5	5	4	5	5	5	2
R01967	2	3	4	2	2	5	2	2	4	1	2
R01968	5	5	5	5	5	4	5	5	5	4	1
R01969	1	2	4	2	1	4	4	3	4	2	2
R01970	1	4	5	1	4	3	5	1	4	1	2
R01971	4	2	4	4	4	4	2	4	2	2	2
R01972	4	3	5	1	4	5	2	5	2	2	1
R01973	4	3	5	2	2	5	2	4	2	3	2
R01974	4	5	5	2	4	5	5	4	5	2	2
R01975	4	0	5	5	5	4	3	5	5	5	2
R01976	1	1	2	1	1	1	5	1	2	1	2
R01977	5	4	5	2	5	5	4	3	4	4	2
R01978	4	2	4	1	2	4	3	1	3	1	1
R01979	4	2	4	2	3	5	4	2	4	2	2
R01980	2	5	4	2	0	2	2	1	4	1	2
R01981	3	5	5	2	5	3	5	4	4	3	1
R01982	5	4	4	4	5	5	4	5	5	4	1
R01983	4	5	2	3	3	3	4	4	2	3	1
R01984	4	4	4	2	2	5	4	2	5	3	1
R01985	5	2	4	2	3	4	5	3	4	2	2
R01986	4	3	4	4	0	4	4	2	5	3	2
R01987	5	5	5	4	5	5	5	5	5	5	1
R01988	1	2	4	1	2	5	4	2	1	1	1
R01989	5	5	4	3	3	5	4	2	5	3	1
R01990	5	2	4	3	3	4	4	4	4	2	2
R01991	5	5	4	3	2	4	4	2	4	3	2
R01992	2	5	2	3	3	3	3	1	5	3	1
R01993	5	5	5	3	5	4	5	5	5	2	2
R01994	4	4	5	2	4	4	5	2	5	5	1
R01995	5	5	5	3	4	4	5	4	4	5	2
R01996	3	2	3	3	4	4	4	3	4	1	2
R01997	5	5	4	3	4	1	5	3	4	2	1
R01998	1	3	4	3	3	4	4	2	4	4	1
R01999	4	5	5	4	0	4	5	5	5	4	2
R02000	5	5	5	5	5	5	4	4	5	5	2
R02001	4	2	4	5	4	2	4	4	5	2	2
R02002	1	5	3	2	4	5	5	3	5	4	1
R02003	5	4	5	2	3	4	3	1	5	3	1
R02004	2	4	5	2	4	1	5	4	4	2	2
R02005	4	4	5	5	4	2	4	5	5	2	2
R02006	4	3	3	2	1	3	2	1	1	2	1
R02007	4	2	2	4	3	4	5	4	4	4	1
R02008	5	4	4	4	4	4	4	5	5	5	1
R02009	5	5	5	5	5	5	4	5	5	3	1
R02010	5	4	5	5	5	5	5	5	5	3	2
R02011	4	2	5	3	1	4	1	4	3	2	2
R02012	4	2	4	2	2	5	5	3	4	3	1
R02013	4	1	2	2	4	4	1	0	1	1	1
R02014	5	3	4	4	4	3	4	2	4	4	1
R02015	4	4	0	2	2	1	2	2	4	2	1
R02016	2	3	4	4	5	1	4	5	5	4	1
R02017	3	3	4	1	2	5	3	1	4	1	1
R02018	2	4	3	0	3	2	5	4	5	1	1
R02019	2	4	4	4	0	4	1	4	4	2	2
R02020	4	5	4	4	4	5	5	3	5	2	1
R02021	4	0	4	3	4	4	2	4	4	5	2
R02022	5	1	2	2	5	2	3	4	3	3	1
R02023	3	1	3	1	4	5	2	4	3	2	2
R02024	1	3	5	2	3	4	2	4	2	2	2
R02025	5	2	4	2	3	4	4	2	4	3	1
R02026	5	5	5	5	5	5	5	5	5	5	2
R02027	5	4	2	2	2	4	4	3	3	1	1
R02028	4	1	4	2	3	5	3	2	4	1	1
R02029	1	4	5	1	3	4	2	3	4	2	2
R02030	2	4	5	5	3	3	4	4	4	2	1
R02031	3	2	4	1	3	5	2	2	4	3	1
R02032	4	1	2	5	4	5	4	5	3	5	1
R02033	1	4	5	1	4	4	4	1	1	1	2
R02034	1	2	1	3	1	4	1	2	3	2	1
R02035	5	4	4	2	4	4	4	2	2	3	1
R02036	5	5	4	4	2	4	2	3	4	4	1
R02037	3	4	3	3	2	5	3	2	4	2	1
R02038	4	1	3	2	1	4	3	4	3	0	1
R02039	4	4	5	2	3	2	4	5	5	5	2
R02040	3	4	3	3	5	5	4	4	3	2	1
R02041	4	3	4	4	4	4	4	4	4	4	1
R02042	5	4	4	5	5	2	4	5	5	5	1
R02043	2	4	2	3	2	5	4	3	4	4	1
R02044	5	3	5	1	2	5	3	1	4	3	1
R02045	3	3	5	1	4	5	5	3	5	2	2
R02046	3	3	5	2	2	2	2	2	3	2	2
R02047	5	4	4	2	2	4	3	2	4	3	1
R02048	1	4	5	1	3	4	4	1	4	2	1
R02049	2	4	2	2	4	4	4	2	5	1	1
R02050	4	4	5	4	5	5	4	5	4	4	2
R02051	4	2	2	4	2	4	3	5	4	5	2
R02052	4	1	4	3	2	4	0	5	3	2	1
R02053	4	4	4	4	5	5	4	5	4	4	2
R02054	4	2	5	1	3	3	3	0	4	1	2
R02055	5	1	1	3	2	5	1	4	3	1	1
R02056	2	4	5	2	3	3	5	5	5	2	1
R02057	5	5	3	2	3	2	5	3	4	1	1
R02058	4	1	3	2	2	4	2	3	4	1	1
R02059	4	1	4	2	4	5	4	5	2	2	2
R02060	0	2	5	4	5	5	5	5	5	4	1
R02061	3	1	5	2	2	4	1	1	1	3	2
R02062	5	2	5	5	2	3	4	5	5	2	1
R02063	5	2	4	3	4	4	4	5	4	5	2
R02064	1	5	4	2	3	4	5	3	3	2	2
R02065	5	4	5	2	4	4	4	1	3	2	2
R02066	5	4	5	4	3	5	4	5	5	5	1
R02067	5	5	5	2	5	3	4	3	4	3	2
R02068	4	5	4	2	2	0	4	2	4	1	2
R02069	3	1	3	2	2	4	2	4	1	2	2
R02070	5	4	5	3	5	4	5	4	5	4	1
R02071	4	5	5	4	4	2	5	5	5	5	1
R02072	4	3	3	2	2	5	4	4	4	1	2
R02073	2	4	2	1	2	4	1	2	4	0	1
R02074	5	2	3	4	5	3	4	4	4	2	2
R02075	4	2	2	4	4	5	5	2	3	1	1
R02076	4	2	2	3	3	4	1	4	3	1	1
R02077	4	4	3	1	2	5	4	2	4	4	2
R02078	5	2	2	4	4	3	3	5	3	2	1
R02079	2	1	5	2	2	4	3	4	4	2	2
R02080	5	2	1	5	3	4	1	5	2	5	1
R02081	5	4	5	1	1	4	4	2	4	2	2
R02082	4	4	5	2	3	4	4	4	4	2	2
R02083	2	1	4	2	2	2	3	4	5	4	1
R02084	4	1	4	2	2	4	4	1	1	3	2
R02085	5	5	4	0	4	2	4	4	4	2	2
R02086	3	4	0	2	0	5	5	3	4	2	2
R02087	5	1	1	2	2	5	1	3	2	4	1
R02088	3	2	3	1	4	5	3	2	2	3	1
R02089	5	5	5	2	4	4	4	3	4	4	2
R02090	5	4	3	2	4	5	5	1	5	4	1
R02091	3	4	4	3	4	5	4	3	5	4	2
R02092	5	5	4	4	3	5	4	5	4	5	2
R02093	4	4	4	3	4	4	4	5	5	2	1
R02094	4	4	5	5	5	5	4	5	5	4	1
R02095	4	1	5	1	4	5	3	3	2	2	2
R02096	2	5	2	2	1	3	3	2	3	2	1
R02097	5	5	4	5	5	5	3	5	5	2	2
R02098	2	1	3	2	3	3	2	3	2	2	2
R02099	5	4	4	2	4	4	2	3	1	4	2
R02100	2	5	4	1	1	4	5	3	5	4	1
R02101	4	4	5	5	4	4	5	4	4	5	2
R02102	2	5	4	2	2	5	2	4	4	3	1
R02103	3	4	5	2	5	5	3	4	3	1	1
R02104	4	1	1	5	4	5	3	4	2	2	2
R02105	5	2	2	5	5	4	3	4	4	5	2
R02106	4	2	4	2	3	4	3	4	5	1	1
R02107	5	1	4	2	3	4	2	2	4	1	1
R02108	5	1	2	3	0	3	4	1	1	4	1
R02109	4	2	4	2	2	3	5	3	4	2	1
R02110	4	5	4	4	4	5	4	5	5	2	2
R02111	4	5	5	2	5	4	4	3	5	2	2
R02112	1	3	4	2	1	4	0	1	4	2	1
R02113	5	2	4	3	5	4	3	5	4	3	1
R02114	4	5	3	3	5	4	4	4	5	4	1
R02115	4	1	2	3	4	4	2	2	2	1	2
R02116	5	5	4	5	5	4	5	5	5	1	1
R02117	4	5	5	4	2	2	4	3	4	1	2
R02118	4	5	3	2	3	5	5	2	4	2	2
R02119	4	1	4	2	4	5	2	2	2	2	1
R02120	5	3	4	5	5	5	4	5	5	4	2
R02121	2	3	5	2	4	5	3	4	1	4	2
R02122	5	1	4	4	4	4	4	5	5	4	1
R02123	5	2	4	2	4	4	4	5	4	2	1
R02124	1	5	5	1	1	3	5	2	3	2	1
R02125	4	4	5	2	4	4	4	2	5	3	1
R02126	4	3	5	2	1	5	2	1	5	1	1
R02127	1	3	0	3	2	4	4	4	4	5	2
R02128	5	4	5	2	5	5	5	5	4	2	1
R02129	5	4	4	2	4	5	5	2	5	2	2
R02130	5	3	2	4	5	5	2	5	4	4	2
R02131	2	2	5	2	2	5	2	2	4	3	2
R02132	5	3	4	4	4	3	2	4	4	4	1
R02133	3	1	2	5	4	4	4	5	3	4	1
R02134	3	4	3	3	2	3	4	2	4	1	1
R02135	2	5	5	2	5	4	4	4	5	1	1
R02136	5	5	5	4	2	4	4	4	4	3	1
R02137	4	1	2	3	4	4	3	3	4	1	1
