HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	DDP1	DDP2	DDP3	DDP4	DDN1	DDN2	DDN3	DDN4	DDM1	DDM2	DDM3	DDM4	age	gender	accuracy	country
4	1	1	2	4	5	2	4	1	4	1	2	3	3	4	4	5	3	3	5	4	3	22	1	69	GB
3	5	4	2	3	4	4	4	5	3	1	4	2	3	4	4	4	3	1	4	5	1	15	1	95	US
5	4	3	4	4	4	4	2	5	2	1	4	5	4	3	3	2	2	4	2	5	4	19	1	96	US
4	5	4	4	3	4	5	3	4	1	3	2	5	4	5	4	3	4	2	4	5	3	31	1	83	US
3	4	4	5	2	4	5	5	4	4	1	1	2	3	5	5	5	5	1	4	2	4	13	1	89	US
4	4	5	2	4	4	3	2	4	3	1	1	2	4	4	3	2	2	2	5	4	1	31	1	96	US
5	4	5	4	4	5	4	4	3	2	4	1	4	5	5	5	4	3	4	4	2	2	20	1	74	US
5	2	1	0	2	4	4	4	3	1	1	5	5	5	4	2	1	4	5	5	5	0	24	2	87	CA
5	0	4	2	4	3	4	4	4	1	1	1	1	3	5	4	4	3	1	2	4	2	30	1	86	US
2	2	4	2	4	4	2	4	1	2	1	1	1	3	3	5	4	2	1	1	1	1	13	1	88	US
4	1	2	4	3	4	2	3	2	5	4	3	4	4	3	3	2	3	4	4	3	4	36	1	53	US
0	3	4	2	4	5	5	0	5	4	2	2	3	5	3	2	1	2	4	4	2	3	21	1	89	US
2	4	4	3	4	4	2	3	1	2	1	1	4	3	4	3	3	3	2	1	2	1	13	2	91	US
2	2	2	2	1	2	4	1	1	1	2	2	4	4	4	4	3	1	3	4	1	4	13	2	78	US
4	3	2	4	1	4	5	4	4	2	4	1	2	5	5	3	2	0	2	1	1	1	14	1	99	US
4	4	4	4	0	5	5	4	5	5	5	3	4	4	2	2	3	1	4	5	4	4	59	1	97	US
1	3	4	1	3	4	2	2	4	1	2	1	1	2	4	3	3	3	0	1	2	4	20	2	85	US
1	1	4	1	3	2	2	1	2	1	2	2	5	4	4	2	4	2	3	5	4	1	14	1	96	US
4	2	1	2	2	1	2	1	4	1	2	1	1	3	2	3	2	1	2	4	1	4	15	1	83	US
3	5	5	3	5	4	4	3	4	4	2	4	5	2	2	4	2	3	2	3	3	2	23	2	89	US
5	5	5	1	5	5	4	3	4	4	4	5	5	5	3	4	1	1	4	5	4	2	32	1	72	DE
2	4	2	1	2	4	4	1	3	2	4	4	5	5	4	4	2	4	4	5	4	5	13	2	79	US
1	2	2	1	2	5	4	2	1	4	2	2	5	4	3	4	2	1	4	5	4	3	13	1	95	AU
4	4	3	3	4	4	4	3	4	3	2	2	2	4	4	2	5	1	2	4	4	2	38	1	73	US
0	4	4	1	4	4	5	2	5	5	1	1	2	4	5	3	3	2	2	3	2	1	20	2	87	US
5	3	5	2	4	4	5	4	5	1	1	1	2	1	3	4	3	4	2	2	4	1	19	2	94	US
5	3	3	5	2	5	4	4	4	5	3	1	4	5	4	3	3	2	5	5	5	3	30	1	90	CA
4	5	5	5	4	5	5	5	2	2	1	1	3	4	2	1	4	3	4	4	5	2	13	1	89	AU
5	3	4	5	5	4	4	5	5	4	3	4	5	3	4	1	3	2	3	4	4	2	22	2	96	GB
4	4	2	1	2	4	4	2	4	2	2	2	2	3	4	4	1	2	4	5	4	2	32	1	68	US
3	4	4	1	3	3	5	1	2	5	1	2	3	4	2	4	2	2	5	4	4	2	14	2	96	US
4	2	3	1	3	5	4	2	5	2	2	1	2	5	2	4	4	3	3	4	3	3	14	1	94	PL
5	5	5	5	5	5	5	4	5	5	2	2	3	0	4	3	4	3	2	4	4	2	16	1	60	US
4	2	3	4	2	5	5	3	4	2	1	2	4	3	2	4	4	4	2	4	2	2	13	2	88	GB
5	4	3	4	4	5	4	4	2	3	0	2	4	5	5	5	5	2	3	5	5	2	22	1	92	US
4	5	5	4	5	5	4	5	4	3	2	3	5	5	5	4	3	2	4	4	5	3	13	1	87	US
1	1	2	3	1	4	1	1	1	2	1	1	1	2	2	1	1	2	2	1	4	2	17	1	57	US
4	5	4	4	4	5	5	5	5	5	3	2	3	4	4	2	3	2	2	3	4	2	21	1	94	US
3	3	3	1	3	5	4	2	5	2	0	4	4	4	2	0	1	3	1	4	3	3	20	1	93	US
3	5	5	4	4	5	5	4	5	3	4	3	5	4	4	4	4	2	2	2	4	2	44	2	95	SE
4	1	1	4	2	2	2	3	4	3	4	3	3	5	5	1	4	2	3	5	4	4	20	1	93	CA
5	1	2	4	4	4	2	4	3	2	1	1	3	4	5	5	5	3	4	1	2	3	34	1	67	GB
4	2	3	1	2	5	1	3	3	3	5	3	4	3	4	5	2	4	4	4	3	1	37	1	83	US
1	1	5	1	2	5	4	4	4	1	1	3	1	4	3	5	1	3	1	4	1	1	15	1	75	GB
5	3	2	1	5	2	4	4	3	3	4	4	4	5	5	4	2	2	4	5	4	3	30	1	74	GB
4	3	3	4	3	5	4	4	3	3	3	4	5	3	5	5	3	4	4	4	2	4	25	1	87	AU
5	2	1	2	4	3	2	2	3	1	2	5	1	5	5	5	5	5	5	5	4	2	13	2	71	US
2	2	3	2	1	3	4	3	4	1	4	3	2	4	4	3	3	2	1	4	2	1	16	1	85	US
5	4	5	2	4	5	5	4	0	4	4	0	5	4	5	5	4	4	2	5	3	2	21	2	78	US
4	5	5	3	4	4	5	3	4	2	4	4	5	4	1	1	3	2	5	5	3	5	18	2	62	US
5	3	2	2	5	4	4	5	5	2	3	1	4	5	4	4	2	2	4	4	5	0	14	1	98	GB
5	4	5	4	5	5	5	5	5	3	3	5	2	5	5	4	5	5	0	5	2	4	47	1	94	CA
5	1	4	2	3	4	2	2	4	2	2	4	4	4	4	4	2	1	5	5	4	2	47	1	85	US
5	1	2	1	2	4	3	1	4	1	5	2	2	5	4	4	4	3	4	4	5	3	29	1	80	US
4	4	4	5	3	5	4	4	4	3	1	2	2	4	2	2	2	4	3	3	3	2	24	2	95	GB
4	5	5	4	5	4	4	5	5	3	1	3	0	4	4	3	3	5	3	4	4	2	24	1	88	US
3	1	1	1	2	4	4	1	2	2	1	1	1	3	4	3	2	1	3	5	4	2	18	2	67	CA
2	1	3	3	2	4	4	4	4	2	3	3	5	3	4	2	3	4	0	5	2	2	18	1	51	CA
4	3	3	3	3	5	1	4	4	2	1	3	3	1	2	4	5	4	4	4	1	1	24	2	67	GB
2	2	3	2	2	3	2	2	2	2	2	1	4	5	4	4	2	2	4	4	2	4	20	1	81	US
2	5	4	4	2	4	2	3	2	2	5	4	4	5	3	1	3	4	4	4	4	4	20	1	95	BR
5	5	3	2	0	5	4	5	4	2	2	2	3	5	2	4	1	2	4	5	3	2	21	1	97	CA
5	2	5	3	3	4	4	4	4	1	2	4	5	4	4	4	3	3	4	4	2	4	31	1	97	US
4	2	4	5	3	3	4	2	5	1	4	3	3	2	4	0	1	4	4	4	4	3	15	1	53	AU
5	2	1	4	2	3	4	2	4	4	4	1	4	1	3	1	1	1	1	4	4	3	24	1	68	AU
5	5	3	3	4	4	4	2	4	1	5	3	3	3	5	4	5	1	4	4	4	2	27	1	49	GB
2	1	2	1	2	4	2	3	1	3	1	2	2	1	1	1	1	1	1	2	2	1	27	1	89	US
5	4	5	4	4	5	5	3	5	4	0	5	5	5	5	5	5	5	5	4	4	2	27	1	89	US
5	4	0	5	5	5	5	4	5	5	2	1	2	1	5	4	5	3	1	4	1	1	16	1	73	GB
4	5	5	4	4	5	5	4	5	5	5	4	4	4	4	4	4	2	1	5	2	1	13	2	90	US
2	1	2	2	1	4	2	1	2	2	4	4	1	5	3	2	2	3	5	4	2	2	21	2	60	US
5	4	3	4	4	4	5	5	4	4	1	3	2	5	5	3	5	3	2	4	5	5	22	1	78	US
4	4	5	1	5	4	4	4	5	5	1	2	3	4	4	1	4	1	4	4	3	1	28	2	98	US
2	1	1	2	2	4	2	2	1	1	4	5	1	5	3	3	2	2	3	4	4	5	20	1	91	US
4	4	4	2	5	2	4	2	4	4	1	4	2	4	5	3	3	2	4	3	1	4	16	2	84	US
3	3	4	1	3	2	2	4	4	2	1	1	3	3	0	4	1	2	2	2	4	1	27	2	91	GB
5	3	5	4	4	2	4	3	5	1	2	2	4	5	4	1	4	2	4	3	4	3	30	1	92	GB
4	2	4	3	2	2	2	1	5	1	1	1	3	3	3	4	4	1	2	2	1	3	26	1	71	US
4	3	4	2	2	4	4	3	5	2	1	1	1	4	4	5	5	3	1	1	2	1	16	1	83	CA
4	2	4	2	2	5	2	4	4	2	2	3	4	4	1	4	2	2	4	4	5	2	20	1	74	US
1	1	4	1	2	3	3	1	3	2	2	1	2	1	3	2	1	3	2	4	4	1	13	2	93	US
5	5	5	4	4	5	5	5	5	5	1	4	2	1	3	4	3	2	2	3	1	4	25	2	86	US
5	5	5	2	5	5	5	5	5	4	5	4	3	4	5	5	0	2	2	5	4	2	40	2	88	US
5	3	3	5	4	4	4	2	5	2	4	2	2	3	0	1	2	1	1	2	4	3	13	1	63	US
4	1	2	5	3	3	4	3	4	3	2	4	5	4	2	4	1	1	3	2	4	2	21	1	96	US
2	2	3	4	4	5	4	3	2	2	2	2	2	1	4	4	4	4	4	5	4	4	23	1	93	IN
4	3	4	3	3	3	2	3	4	3	2	1	2	2	3	3	1	1	2	2	2	2	18	1	29	US
4	4	3	2	4	4	5	5	1	2	1	1	1	1	4	4	2	2	1	1	4	2	13	1	85	US
1	1	2	3	5	4	2	1	4	4	4	4	3	5	4	4	1	3	5	4	4	2	15	2	51	US
2	1	2	2	2	2	1	4	4	1	5	4	4	4	4	4	4	1	3	4	4	1	26	1	64	US
5	4	2	1	4	5	4	4	4	1	2	5	5	3	4	3	2	3	2	4	2	4	23	1	85	US
4	1	2	0	4	5	4	4	4	1	4	3	5	5	2	3	3	2	5	5	4	5	13	1	89	US
4	4	4	3	4	4	4	2	4	4	1	2	4	4	4	2	3	2	4	4	5	3	20	1	89	GB
2	2	4	1	3	4	5	4	4	3	4	3	2	4	4	4	2	2	1	4	5	3	19	2	78	US
5	5	5	4	4	4	4	4	0	2	5	4	5	5	5	4	1	3	5	4	4	5	23	1	69	GB
4	4	2	5	1	4	4	2	3	2	2	2	4	3	4	2	4	2	4	5	5	4	15	1	81	CA
5	4	4	2	2	2	4	3	3	5	4	0	4	5	5	5	5	5	3	5	5	4	36	2	86	US
4	1	1	2	3	4	1	2	1	1	1	2	4	3	4	1	2	2	3	2	3	1	26	0	95	US
5	4	4	2	4	4	5	2	4	1	4	4	3	3	3	3	3	2	1	4	5	2	21	0	99	GB
3	5	4	5	4	4	3	2	5	5	2	2	5	3	5	3	3	4	2	5	4	2	41	1	67	BR
4	4	4	1	0	5	5	3	3	1	1	3	5	2	4	3	4	2	4	4	5	2	16	2	88	US
5	4	4	2	4	4	4	3	4	5	2	1	3	2	5	5	4	4	4	2	2	1	31	2	57	US
3	2	5	2	2	2	2	3	4	4	5	4	5	4	2	2	4	1	4	4	5	4	33	1	73	US
5	5	5	3	5	5	3	3	5	2	4	3	3	4	2	2	1	1	2	2	5	1	17	1	75	US
4	5	4	2	3	5	5	5	4	1	5	4	5	4	3	2	2	1	5	5	5	4	34	2	61	GB
2	4	4	4	3	5	2	5	4	3	1	3	2	2	3	3	1	3	1	4	4	1	24	2	99	DE
4	4	2	4	5	4	5	4	4	5	3	1	3	2	2	2	1	2	3	4	4	2	22	2	96	US
2	2	5	2	3	4	3	4	5	3	1	4	4	5	5	5	5	4	2	5	5	4	21	2	90	US
2	3	5	3	2	5	4	4	5	4	0	4	4	3	5	1	4	3	0	4	4	3	23	2	99	US
4	2	4	2	4	5	2	2	5	4	1	1	3	1	3	4	0	3	2	3	1	0	22	2	85	US
0	4	3	1	4	5	4	5	2	2	3	4	3	4	4	3	4	5	2	4	5	3	17	2	95	GB
5	4	5	4	4	5	4	4	5	4	1	1	1	3	4	4	4	2	3	1	1	1	26	1	69	US
5	5	4	3	4	5	3	5	5	3	2	1	3	1	5	2	2	2	2	2	1	1	21	1	81	US
2	5	3	3	3	5	4	5	4	1	2	2	5	4	5	2	5	5	1	4	4	3	23	1	89	GB
3	5	4	3	0	3	5	4	5	2	2	4	2	2	5	4	3	4	2	4	2	4	38	1	91	US
3	1	4	2	1	4	2	3	5	5	4	2	5	4	5	2	3	4	4	4	5	2	15	1	95	DE
4	1	1	2	2	3	3	4	3	1	2	4	3	5	1	2	0	1	2	4	4	2	15	1	94	US
4	5	5	4	5	5	4	3	5	5	1	1	3	1	5	3	2	1	4	1	1	0	23	2	61	US
4	4	5	4	5	5	5	4	4	5	1	2	1	1	5	5	4	1	1	4	1	2	17	2	94	US
5	1	1	2	3	5	5	4	4	2	2	4	1	4	4	5	4	2	3	4	4	3	41	2	82	AU
5	3	4	1	4	0	4	5	4	4	2	2	4	5	4	4	5	3	2	0	2	2	32	1	88	US
4	1	5	4	3	3	4	4	4	2	5	1	2	2	3	3	4	2	5	4	5	2	23	1	76	US
4	4	3	1	2	4	4	1	3	5	4	5	4	4	2	3	4	3	5	4	5	5	14	2	84	US
4	2	4	2	3	4	4	5	3	1	4	2	2	3	5	3	5	2	0	4	4	1	17	1	80	IN
3	2	4	1	2	1	1	2	2	4	1	2	2	3	1	3	4	1	2	4	3	2	28	1	81	SE
2	3	2	2	1	2	1	1	2	2	4	2	2	4	1	1	1	2	3	5	5	4	22	2	69	US
4	1	4	2	0	2	4	4	4	1	1	2	4	4	5	5	5	5	4	5	5	3	18	1	81	US
5	4	5	1	4	5	4	5	4	2	3	3	2	3	4	2	2	1	5	3	2	1	34	2	79	US
4	2	5	4	4	3	0	3	5	2	2	2	2	4	4	3	5	2	4	4	1	2	42	1	98	CA
3	2	4	2	2	4	4	2	1	2	4	3	5	4	4	4	2	1	5	4	4	5	23	1	89	US
4	5	5	3	5	5	0	5	5	5	5	3	5	5	4	4	5	2	4	4	5	4	26	2	95	GB
4	4	4	2	4	5	4	2	4	2	1	3	3	4	3	3	2	3	2	4	3	3	13	2	77	PL
4	4	5	4	4	4	4	3	4	2	1	2	1	0	2	3	2	2	1	3	3	1	29	1	74	US
3	3	4	2	5	5	4	3	4	4	1	2	1	5	2	3	3	3	1	4	2	1	27	2	65	US
4	3	4	3	2	1	3	2	3	2	2	2	5	3	4	4	5	2	4	5	4	3	15	1	62	US
2	5	4	2	3	3	5	3	3	2	3	3	2	5	5	5	5	4	3	4	4	4	23	2	89	US
4	4	3	2	5	2	3	3	5	2	5	4	2	5	4	3	4	3	1	3	4	4	13	1	79	GB
4	2	4	2	2	4	3	1	2	1	2	3	2	3	5	5	4	4	3	4	4	2	13	2	64	US
3	1	4	4	2	3	3	2	4	2	3	1	4	2	2	1	2	1	3	4	4	1	22	2	77	CA
2	2	2	2	2	2	3	4	4	2	1	2	4	5	4	4	4	0	3	5	4	4	22	1	77	US
5	4	5	4	5	5	5	4	5	3	1	3	2	4	4	5	4	2	1	4	2	1	27	1	90	US
4	3	5	5	4	5	2	3	4	2	5	2	1	2	4	4	3	4	4	4	4	3	18	1	89	US
4	3	5	2	4	4	2	5	4	2	1	3	2	4	5	5	4	4	3	2	3	4	18	3	77	US
4	5	5	4	4	4	5	5	5	5	3	1	4	4	4	3	4	4	5	4	4	1	23	2	92	US
3	1	1	2	4	4	4	4	5	1	5	4	5	0	3	4	4	2	4	5	4	4	14	1	62	IN
1	1	1	1	1	1	4	2	1	1	3	3	4	3	5	3	5	1	1	4	4	4	45	1	57	GB
5	2	1	2	2	0	3	2	1	1	2	4	4	5	1	3	3	2	4	5	2	3	23	1	82	GB
5	3	5	4	5	5	5	5	5	5	1	2	3	2	5	4	5	2	5	4	2	3	32	1	75	US
3	1	5	2	3	4	1	3	4	3	1	1	3	4	4	4	4	3	4	4	4	2	17	2	91	PH
2	4	4	1	2	4	4	4	4	1	2	1	3	0	1	1	2	1	4	4	5	2	28	1	88	GB
4	3	4	4	2	4	2	1	4	1	0	2	4	5	4	3	1	2	4	3	4	4	21	1	65	CA
4	4	5	2	5	4	2	5	4	5	1	1	2	4	4	3	2	4	4	4	3	2	14	1	87	GB
5	4	5	3	3	4	5	4	3	3	0	1	2	1	5	5	5	2	2	1	1	1	25	2	56	GB
4	2	4	3	4	5	5	4	4	2	1	2	1	3	4	4	4	1	1	3	0	2	16	1	94	US
4	4	4	3	2	4	1	2	4	3	1	2	4	4	5	5	5	3	2	2	2	2	13	1	85	GB
4	4	1	1	2	5	1	3	2	1	5	2	1	3	5	4	4	2	2	1	2	1	13	1	84	CA
2	3	2	2	2	3	5	2	4	3	1	2	2	1	4	5	3	3	1	4	3	2	27	2	76	US
4	4	5	4	4	5	5	3	3	2	2	2	3	4	5	3	2	2	5	2	4	1	30	2	95	GB
3	2	5	2	5	1	4	2	4	2	3	3	1	5	4	2	2	2	3	4	3	1	18	2	70	US
2	2	2	3	2	5	4	2	1	2	5	5	5	5	3	3	5	4	5	4	5	5	25	2	91	US
3	2	2	1	2	3	1	2	1	1	1	4	1	3	1	1	1	1	2	1	3	3	13	1	91	US
5	4	5	4	5	4	5	5	5	5	4	5	4	5	4	4	3	2	4	4	4	2	24	2	96	US
4	4	5	4	3	5	5	3	5	3	2	1	1	2	3	3	5	1	2	1	2	1	35	1	94	CA
5	5	5	4	5	5	5	5	0	4	4	1	2	4	4	4	4	3	1	2	4	0	19	1	76	US
4	3	4	4	4	4	4	4	4	1	1	1	3	4	4	5	5	4	5	4	3	1	14	2	82	US
4	1	5	2	4	2	3	3	5	3	4	2	2	5	3	2	3	3	4	3	2	1	13	2	87	US
3	2	4	4	4	4	1	5	2	5	3	2	2	5	4	3	4	4	4	4	4	3	13	1	76	BR
5	4	4	4	1	4	4	1	3	4	3	1	5	2	1	1	1	1	2	2	2	2	26	1	78	US
2	4	4	2	4	5	3	4	0	4	1	3	1	5	5	5	5	5	2	5	4	2	31	2	86	US
4	2	5	2	1	5	4	3	4	5	4	5	5	5	2	2	2	1	4	5	5	4	47	2	68	US
5	5	3	4	5	5	5	2	5	4	3	4	4	4	5	5	4	4	5	5	4	5	13	1	88	US
5	2	0	4	4	5	5	5	4	5	1	2	2	3	4	3	5	3	2	4	3	2	13	1	50	AU
4	4	4	5	5	5	4	4	4	2	1	1	1	5	5	5	5	3	1	1	1	1	30	2	84	US
4	5	4	2	4	4	5	4	5	2	4	5	5	5	5	2	3	2	3	4	4	5	21	2	87	US
4	5	4	5	4	5	4	3	5	5	1	2	4	1	4	4	5	2	2	4	1	2	26	1	88	US
2	2	5	2	3	4	3	3	2	2	3	2	1	4	2	1	4	2	5	4	4	5	21	2	99	US
2	2	4	1	3	3	3	2	4	2	2	2	4	3	4	2	3	1	1	3	3	2	39	1	83	US
5	4	3	0	3	3	3	4	5	4	4	3	5	5	4	2	3	2	5	5	4	2	32	1	95	IN
4	3	4	3	4	4	5	2	2	2	4	5	1	2	4	4	4	3	4	5	4	2	22	1	91	US
4	1	1	1	1	5	3	2	4	1	1	1	4	3	4	4	4	4	2	4	1	2	23	1	97	US
1	1	2	2	2	5	3	2	4	1	4	3	5	4	4	4	2	2	4	4	4	3	18	1	96	US
4	3	5	3	5	3	4	2	4	3	4	2	4	5	4	5	2	4	4	4	4	5	17	1	90	PL
4	1	4	2	2	4	1	3	2	1	3	2	1	3	4	3	3	1	2	4	2	3	17	2	63	US
3	3	5	4	4	3	5	3	5	3	1	2	4	5	3	5	1	2	4	2	4	1	13	2	75	US
5	3	5	2	4	4	2	4	4	2	4	2	4	5	4	1	3	2	2	5	4	4	14	1	88	US
4	1	3	2	1	4	2	3	4	3	2	1	1	5	4	3	2	2	2	5	3	2	30	3	83	US
4	1	2	1	2	4	3	2	2	2	1	0	1	4	5	4	4	2	3	4	4	3	20	2	41	GB
5	5	4	5	5	4	4	4	2	3	1	1	4	4	5	5	4	5	3	4	2	1	50	1	68	PH
4	5	5	5	2	4	5	5	4	2	3	2	4	4	5	3	1	1	4	3	2	2	21	1	78	GB
2	5	5	5	5	4	4	3	5	5	5	2	2	5	4	4	5	3	5	5	0	3	24	2	94	US
2	2	4	4	3	4	4	4	4	5	4	2	4	3	4	2	5	5	2	3	2	2	13	2	87	US
4	1	4	2	3	2	2	3	4	2	4	2	4	2	3	1	4	2	4	4	2	4	13	2	80	AU
4	5	5	4	4	4	5	4	4	4	5	2	5	5	4	4	5	2	5	4	4	2	17	2	95	US
3	1	4	1	5	5	4	3	4	2	3	2	1	5	4	2	2	1	2	4	2	1	18	1	41	CA
2	1	3	1	4	5	1	1	1	1	4	4	4	4	3	4	4	3	5	4	4	4	16	1	73	US
4	4	5	4	4	5	3	5	5	5	3	1	2	5	4	2	4	3	3	3	3	2	21	1	61	US
4	4	4	1	3	3	4	2	4	2	5	5	5	5	4	4	4	4	5	5	5	4	14	2	78	AU
3	5	4	3	4	0	4	4	4	5	4	4	4	5	4	3	2	2	4	4	5	5	13	1	54	US
4	3	4	1	2	4	4	2	4	2	1	1	3	4	2	2	1	1	4	3	2	2	31	2	81	GB
2	1	2	2	3	1	4	2	4	1	1	1	2	1	5	5	4	4	2	4	1	1	24	1	82	US
4	5	5	1	4	5	5	5	4	2	2	1	5	2	4	4	4	5	4	4	2	4	31	1	77	DE
4	4	3	1	4	2	1	2	5	2	2	3	5	2	4	1	2	1	2	5	4	1	27	2	47	US
2	2	4	2	4	4	5	3	2	2	2	1	4	5	3	1	2	1	4	4	5	4	25	2	68	US
5	4	5	4	3	4	5	4	5	4	1	1	2	3	5	4	4	4	1	3	1	2	25	2	89	US
5	4	3	2	4	5	2	3	4	4	5	5	4	5	5	3	4	2	5	4	5	4	23	1	95	US
2	2	4	2	3	5	4	1	5	1	3	3	1	4	5	4	0	2	4	3	4	3	31	2	85	US
4	2	4	4	4	5	3	3	4	3	2	1	4	2	4	4	2	1	5	4	3	3	22	0	85	DE
2	2	2	3	2	5	4	1	5	4	2	1	3	3	4	2	4	4	4	5	5	2	17	1	80	US
2	2	4	1	4	4	5	2	4	2	4	5	3	4	5	3	5	4	5	5	2	3	16	2	64	US
5	2	4	2	5	4	3	3	4	4	4	5	4	4	5	4	0	2	4	4	4	2	34	1	82	US
3	2	3	3	2	5	2	2	2	1	3	3	2	3	4	4	5	4	3	4	3	2	16	1	83	US
4	1	2	2	1	4	2	2	4	1	2	5	3	4	2	1	1	1	4	5	4	4	15	1	81	US
5	5	5	3	4	5	5	4	4	3	2	4	2	5	5	4	4	2	5	4	2	2	19	1	84	US
5	5	5	4	5	4	5	5	5	4	4	1	4	0	5	4	4	2	4	4	4	3	18	2	73	GB
4	4	5	3	4	4	4	5	4	3	2	3	4	4	4	3	2	3	5	5	4	1	13	1	75	US
4	4	4	4	2	4	2	1	4	3	2	1	2	1	2	1	1	1	1	4	4	1	19	1	74	US
5	5	2	1	5	4	5	4	5	5	4	5	5	5	4	2	4	3	4	4	4	4	36	2	72	GB
2	1	1	1	1	3	1	1	1	3	4	1	1	4	3	2	1	1	1	4	3	1	16	1	92	US
5	1	4	2	4	4	4	2	4	1	4	3	3	5	5	2	1	4	5	3	3	4	26	2	85	GB
4	2	2	2	5	2	5	2	5	5	2	1	4	4	2	1	2	1	1	4	4	1	22	2	91	US
5	4	5	2	3	4	5	2	5	5	1	1	1	3	4	3	2	1	2	3	5	1	38	2	87	US
2	1	1	3	2	4	2	2	2	2	3	3	3	5	1	1	1	1	4	4	4	2	23	1	67	US
4	2	4	3	2	5	4	2	4	2	3	2	2	4	4	3	2	2	1	5	2	2	17	1	69	AU
4	4	5	3	5	5	5	5	5	3	1	2	1	5	5	5	5	4	5	5	4	3	13	1	99	US
2	5	2	4	2	4	4	5	4	3	2	4	5	4	4	5	2	3	4	4	5	4	13	2	93	CA
2	1	3	1	5	2	4	4	4	2	5	5	3	2	5	5	3	5	5	4	5	4	36	2	76	DE
1	1	4	2	3	4	2	2	2	1	1	1	4	4	2	2	2	2	4	5	2	4	38	1	77	US
4	4	3	1	2	4	3	4	4	1	4	3	4	4	4	2	4	3	3	5	5	5	13	1	62	US
2	4	3	2	2	4	3	2	3	2	1	5	5	0	4	3	2	2	4	5	5	4	19	2	91	US
4	3	4	3	3	4	3	2	3	3	5	5	5	5	5	5	5	4	4	5	5	5	18	2	84	CA
5	5	5	3	4	3	5	4	5	5	4	2	5	5	3	3	2	2	5	4	4	2	13	2	49	US
5	4	4	1	3	5	4	5	4	1	4	2	5	3	5	5	5	2	2	5	4	4	13	2	75	PH
3	1	3	3	4	4	1	3	2	2	1	1	2	2	4	2	3	4	1	3	2	2	27	1	88	US
5	4	5	4	5	4	5	4	4	4	4	5	5	5	5	5	4	3	4	4	5	4	15	2	72	US
2	4	2	4	5	5	1	2	4	1	4	2	5	4	4	1	3	5	4	4	4	4	25	2	100	CA
4	2	4	2	4	2	5	2	4	2	3	2	5	4	4	3	2	1	4	1	4	1	20	1	89	US
4	4	5	4	3	5	4	3	4	4	5	4	3	4	4	3	4	3	4	5	4	2	29	2	93	US
1	3	4	5	4	3	4	3	4	3	2	4	4	5	4	4	2	0	4	4	3	2	26	1	61	US
3	4	5	3	3	5	3	4	4	3	1	1	2	5	4	1	2	1	3	3	2	2	19	2	95	US
4	3	5	3	4	3	5	4	3	5	4	1	1	3	4	2	2	1	3	3	3	2	33	1	59	US
4	2	3	2	4	3	1	4	5	1	4	5	5	5	0	5	5	2	3	5	4	2	17	1	76	US
3	4	2	1	4	3	4	4	4	3	3	4	1	4	5	5	5	5	1	4	4	2	34	1	68	US
5	4	2	2	5	5	4	3	3	2	4	1	3	4	5	3	3	5	3	5	2	4	20	1	57	US
4	4	5	5	4	5	5	5	4	5	5	4	5	4	5	0	5	5	3	4	2	5	25	1	98	US
3	4	5	4	5	2	2	5	5	3	1	2	4	4	4	4	1	4	1	4	2	3	23	1	86	GB
2	1	5	2	2	3	4	3	5	5	1	2	2	3	2	2	1	2	1	3	4	1	20	2	93	US
4	3	4	2	5	4	5	3	3	0	4	1	2	4	2	4	3	1	2	4	4	2	30	2	71	US
4	3	3	2	1	4	3	3	2	2	1	4	4	3	2	2	2	2	3	4	2	2	13	1	49	US
2	1	3	1	2	5	1	2	4	1	3	4	2	4	5	5	5	2	4	4	4	5	19	2	85	US
5	4	3	5	3	4	5	4	5	3	2	3	2	5	3	4	4	4	4	4	2	3	18	1	91	US
4	5	4	3	4	5	4	2	4	2	1	1	2	4	4	4	2	2	2	4	0	3	26	1	88	US
2	1	3	2	4	4	2	4	5	2	4	1	4	4	4	3	4	2	1	4	3	2	30	1	89	CA
2	1	4	2	0	3	2	1	1	2	5	2	5	5	2	2	3	2	3	5	3	5	14	2	84	US
4	2	5	4	3	3	2	2	3	2	4	4	4	4	4	5	5	3	3	5	5	4	13	2	72	CA
5	5	5	2	2	5	4	5	4	4	1	2	3	3	3	3	5	5	1	5	4	4	23	2	98	BR
3	4	5	4	3	5	4	3	5	3	4	2	4	3	5	3	2	4	2	5	3	1	27	1	81	CA
5	2	3	2	2	2	2	2	2	1	5	4	5	5	5	3	0	2	5	4	5	3	41	1	99	US
4	5	5	4	2	4	5	5	2	5	2	2	4	4	2	2	1	1	4	4	4	3	14	2	82	US
3	1	2	2	1	0	2	1	1	1	4	2	2	5	2	2	2	2	2	5	0	2	41	2	68	DE
4	4	5	5	4	5	4	3	4	3	2	2	3	4	4	4	4	2	3	4	5	4	14	3	99	AU
2	4	4	1	1	4	2	1	3	2	3	4	2	5	3	2	3	1	5	5	5	4	15	2	59	US
2	4	5	2	5	5	4	4	4	4	2	2	3	3	4	3	3	3	1	4	2	2	17	2	80	US
2	1	3	2	3	4	4	5	2	5	5	4	2	4	2	4	2	4	4	5	5	4	26	1	37	PH
4	2	4	1	4	2	4	2	4	1	2	1	3	4	5	4	5	1	1	4	2	4	21	2	92	CA
